,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2004-09-17,0.5712683200836182,45.95196533203125,34.81371307373047,38.4565544128418,24.500385284423828,3.9175000190734863,14.226465225219728,28.27235412597656,18.84683990478516,44.31278991699219,74.30680847167969,25.765499114990234,23.955102920532227,55.52988052368164,13.062344551086426,36.6287841796875,25.245515823364254,12.242697715759276,17.110273361206055,53.14062881469727,24.216630935668945,17.67951774597168,7.82716703414917,35.07775115966797,23.480440139770508,29.332164764404297,12.90792179107666,16.482927322387695,26.773630142211918,36.75683975219727
2004-09-20,0.5800361037254333,45.81742858886719,34.65116882324219,38.1706657409668,24.42314338684082,4.002500057220459,14.330415725708008,28.321332931518555,18.61347007751465,44.31278991699219,74.00806427001953,25.86637687683105,23.85076904296875,55.50395202636719,13.27170467376709,36.25323867797852,25.073604583740234,12.28522777557373,16.98659896850586,52.24977493286133,24.055078506469727,17.67951774597168,7.974381923675537,33.90559387207031,23.066635131835938,29.302764892578125,12.90792179107666,16.32854461669922,26.63641166687012,36.56072998046875
2004-09-21,0.5846505761146545,46.33971786499024,34.867897033691406,38.142765045166016,24.567975997924805,4.090000152587891,14.590296745300291,29.132381439208984,18.83880043029785,44.31278991699219,76.6074447631836,26.088314056396484,23.58345603942871,55.51691818237305,13.37320327758789,36.24072265625,25.532039642333984,12.37332820892334,17.17211151123047,52.65645217895508,24.14661407470703,17.518850326538086,8.11240005493164,34.21733093261719,23.46041679382324,29.622041702270508,12.90792179107666,16.47480583190918,26.70863151550293,36.60275268554688
2004-09-22,0.5678848624229431,45.55630493164063,34.45473861694336,37.4315071105957,24.25577545166016,4.017499923706055,14.077964782714844,28.925546646118164,18.75027656555176,44.31278991699219,75.38847351074219,25.72513771057129,23.153121948242188,54.60374450683594,12.954498291015623,35.86515808105469,25.37285804748535,12.279150009155272,16.70215606689453,51.79146194458008,24.09815216064453,17.42888641357422,8.072525978088379,33.855712890625,22.959840774536133,29.533823013305664,12.90792179107666,16.434173583984375,26.217504501342773,36.18951034545898
2004-09-23,0.573268473148346,45.55630493164063,34.45473861694336,36.957332611083984,23.978967666625977,3.927500009536743,14.03341007232666,28.47919464111328,18.71808624267578,44.31278991699219,75.13016510009766,25.66461563110352,23.146595001220703,54.3252182006836,12.929126739501951,35.40198516845703,25.124542236328125,12.157641410827637,16.78253936767578,50.80376434326172,23.839677810668945,17.57669448852539,8.085820198059082,33.84324264526367,22.7929801940918,29.445600509643555,12.90792179107666,16.308229446411133,26.04416847229004,36.79886245727539
2004-09-24,0.5735759735107422,45.21603775024414,34.68500518798828,37.05495071411133,24.06264305114746,4.010000228881836,13.66215991973877,28.75681495666504,18.87903213500977,44.31278991699219,75.46110534667969,25.84620475769043,23.04227066040039,54.681453704833984,12.770524978637695,35.39573669433594,25.309179306030277,12.14852237701416,17.066986083984375,50.79084777832031,23.748119354248047,17.53813934326172,8.14818000793457,33.718536376953125,22.906436920166016,29.96653938293457,12.90792179107666,16.37729835510254,26.188615798950195,36.987979888916016
2004-09-27,0.5772676467895508,44.82037353515625,34.30573654174805,36.61566162109375,23.95321273803711,3.8975000381469727,13.394857406616213,29.230377197265625,18.645658493041992,44.31278991699219,74.8718490600586,25.765499114990234,22.87925910949707,54.50657272338867,12.63729476928711,35.38319396972656,24.91442108154297,12.039161682128906,17.2772274017334,50.15177536010742,23.94198989868164,17.4738712310791,8.10728931427002,33.437984466552734,21.8452205657959,30.491674423217773,12.90792179107666,16.17009162902832,26.347505569458008,36.78484725952149
2004-09-28,0.5851120948791504,45.38221740722656,34.42763900756836,36.48316192626953,24.75143241882324,3.75,13.417129516601562,29.43177032470703,18.18696403503418,44.31278991699219,75.12208557128906,26.115232467651367,23.20527648925781,54.71384048461914,12.48503875732422,35.739990234375,25.073604583740234,12.14852237701416,17.28960609436035,51.042598724365234,24.189712524414062,17.525279998779297,8.14818000793457,33.525272369384766,21.711727142333984,30.94959259033203,12.90792179107666,16.194467544555664,26.10917282104492,36.96696472167969
2004-09-29,0.5949558615684509,45.8886604309082,34.80016326904297,35.56969451904297,25.9101505279541,3.9375,13.59533405303955,29.19227409362793,18.34790802001953,44.31278991699219,75.2996597290039,26.485137939453125,23.270477294921875,55.03765487670898,12.732457160949709,35.696163177490234,25.26461601257324,12.154600143432615,17.246315002441406,50.855411529541016,24.27048683166504,17.724506378173828,8.02856731414795,33.955467224121094,21.745101928710938,30.34042739868164,12.90792179107666,16.161970138549805,26.3547306060791,37.12104797363281
2004-09-30,0.5960325598716736,44.95490646362305,34.854347229003906,35.995052337646484,25.894058227539062,3.9075000286102295,13.439404487609863,29.19771194458008,18.1467227935791,44.31278991699219,75.26738739013672,26.364063262939453,23.38132095336914,55.52988052368164,12.726114273071287,35.258026123046875,25.29645347595215,12.166751861572266,17.332889556884766,51.62359619140625,17.770708084106445,17.769489288330078,8.056172370910645,33.743492126464844,22.065475463867188,30.97899627685547,12.90792179107666,15.999449729919434,25.878049850463867,37.26112365722656
